año,municipio,poblacion,pct_poverty,median_hh_income,pct_unemployment,pct_bachelors_plus,median_age,area_km2,densidad_pob_km2,fuente
2010,Las Marías,9896.0,45.0,11000.0,23.0,10.0,44.0,118.9,83.2,censo_decenal
2011,Las Marías,9816.0,45.2,11012.3,23.0,10.1,44.3,118.9,82.6,estimado_anual
2012,Las Marías,9748.0,45.4,11024.6,23.0,10.2,44.6,118.9,82.0,estimado_anual
2013,Las Marías,9697.0,45.6,11036.9,23.0,10.3,44.9,118.9,81.6,estimado_anual
2014,Las Marías,9575.0,45.8,11049.2,23.0,10.4,45.2,118.9,80.5,estimado_anual
2015,Las Marías,9451.0,46.0,11061.5,23.0,10.5,45.5,118.9,79.5,estimado_anual
2016,Las Marías,9346.0,46.2,11073.8,23.0,10.6,45.8,118.9,78.6,estimado_anual
2017,Las Marías,9181.0,46.4,11086.1,23.0,10.7,46.1,118.9,77.2,estimado_anual
2018,Las Marías,8871.0,46.6,11098.4,23.0,10.8,46.4,118.9,74.6,estimado_anual
2019,Las Marías,8929.0,46.8,11110.7,23.0,10.9,46.7,118.9,75.1,estimado_anual
2020,Las Marías,8848.0,47.0,11123.0,23.0,11.0,47.0,118.9,74.4,censo_decenal
2021,Las Marías,8810.0,47.2,11135.3,23.0,11.1,47.3,118.9,74.1,estimado_anual
2022,Las Marías,8697.0,47.4,11147.6,23.0,11.2,47.6,118.9,73.1,estimado_anual
2023,Las Marías,8668.0,47.6,11159.9,23.0,11.3,47.9,118.9,72.9,estimado_anual
2024,Las Marías,8690.0,47.8,11172.2,23.0,11.4,48.2,118.9,73.1,estimado_anual
2025,Las Marías,8638.0,48.0,11184.5,23.0,11.5,48.5,118.9,72.6,estimado_anual
1950,Las Piedras,16230.0,,,,,,89.5,181.3,estimado_poblacion
1951,Las Piedras,16313.0,,,,,,89.5,182.3,estimado_poblacion
1952,Las Piedras,16397.0,,,,,,89.5,183.2,estimado_poblacion
1953,Las Piedras,16481.0,,,,,,89.5,184.1,estimado_poblacion
1954,Las Piedras,16563.0,,,,,,89.5,185.1,estimado_poblacion
1955,Las Piedras,16648.0,,,,,,89.5,186.0,estimado_poblacion
1956,Las Piedras,16733.0,,,,,,89.5,187.0,estimado_poblacion
1957,Las Piedras,16818.0,,,,,,89.5,187.9,estimado_poblacion
1958,Las Piedras,16899.0,,,,,,89.5,188.8,estimado_poblacion
1959,Las Piedras,16982.0,,,,,,89.5,189.7,estimado_poblacion
1960,Las Piedras,17074.0,,,,,,89.5,190.8,estimado_poblacion
1961,Las Piedras,17177.0,,,,,,89.5,191.9,estimado_poblacion
1962,Las Piedras,17284.0,,,,,,89.5,193.1,estimado_poblacion
1963,Las Piedras,17391.0,,,,,,89.5,194.3,estimado_poblacion
1964,Las Piedras,17499.0,,,,,,89.5,195.5,estimado_poblacion
1965,Las Piedras,17604.0,,,,,,89.5,196.7,estimado_poblacion
1966,Las Piedras,17709.0,,,,,,89.5,197.9,estimado_poblacion
1967,Las Piedras,17818.0,,,,,,89.5,199.1,estimado_poblacion
1968,Las Piedras,17925.0,,,,,,89.5,200.3,estimado_poblacion
1969,Las Piedras,18030.0,,,,,,89.5,201.5,estimado_poblacion
1970,Las Piedras,18220.0,60.0,2600.0,15.0,7.0,27.0,89.5,203.6,censo_decenal
1971,Las Piedras,18649.0,59.4,2990.0,14.9,7.6,27.3,89.5,208.4,estimado_anual
1972,Las Piedras,19076.0,58.8,3380.0,14.8,8.2,27.6,89.5,213.1,estimado_anual
1973,Las Piedras,19512.0,58.2,3770.0,14.7,8.8,27.9,89.5,218.0,estimado_anual
1974,Las Piedras,19939.0,57.6,4160.0,14.6,9.4,28.2,89.5,222.8,estimado_anual
1975,Las Piedras,20373.0,57.0,4550.0,14.5,10.0,28.5,89.5,227.6,estimado_anual
1976,Las Piedras,20798.0,56.4,4940.0,14.4,10.6,28.8,89.5,232.4,estimado_anual
1977,Las Piedras,21230.0,55.8,5330.0,14.3,11.2,29.1,89.5,237.2,estimado_anual
1978,Las Piedras,21659.0,55.2,5720.0,14.2,11.8,29.4,89.5,242.0,estimado_anual
1979,Las Piedras,22090.0,54.6,6110.0,14.1,12.4,29.7,89.5,246.8,estimado_anual
1980,Las Piedras,22525.0,54.0,6500.0,14.0,13.0,30.0,89.5,251.7,censo_decenal
1981,Las Piedras,22990.0,53.6,6960.0,13.8,13.4,30.3,89.5,256.9,estimado_anual
1982,Las Piedras,23471.0,53.2,7420.0,13.6,13.8,30.6,89.5,262.2,estimado_anual
1983,Las Piedras,23974.0,52.8,7880.0,13.4,14.2,30.9,89.5,267.9,estimado_anual
1984,Las Piedras,24490.0,52.4,8340.0,13.2,14.6,31.2,89.5,273.6,estimado_anual
1985,Las Piedras,25032.0,52.0,8800.0,13.0,15.0,31.5,89.5,279.7,estimado_anual
1986,Las Piedras,25592.0,51.6,9260.0,12.8,15.4,31.8,89.5,285.9,estimado_anual
1987,Las Piedras,26175.0,51.2,9720.0,12.6,15.8,32.1,89.5,292.5,estimado_anual
1988,Las Piedras,26780.0,50.8,10180.0,12.4,16.2,32.4,89.5,299.2,estimado_anual
1989,Las Piedras,27408.0,50.4,10640.0,12.2,16.6,32.7,89.5,306.2,estimado_anual
1990,Las Piedras,28036.0,50.0,11100.0,12.0,17.0,33.0,89.5,313.3,censo_decenal
1991,Las Piedras,28607.0,49.7,12090.0,11.9,17.2,33.4,89.5,319.6,estimado_anual
1992,Las Piedras,29196.0,49.4,13080.0,11.8,17.4,33.8,89.5,326.2,estimado_anual
1993,Las Piedras,29802.0,49.1,14070.0,11.7,17.6,34.2,89.5,333.0,estimado_anual
1994,Las Piedras,30430.0,48.8,15060.0,11.6,17.8,34.6,89.5,340.0,estimado_anual
1995,Las Piedras,31080.0,48.5,16050.0,11.5,18.0,35.0,89.5,347.3,estimado_anual
1996,Las Piedras,31754.0,48.2,17040.0,11.4,18.2,35.4,89.5,354.8,estimado_anual
1997,Las Piedras,32448.0,47.9,18030.0,11.3,18.4,35.8,89.5,362.5,estimado_anual
1998,Las Piedras,33165.0,47.6,19020.0,11.2,18.6,36.2,89.5,370.6,estimado_anual
1999,Las Piedras,33908.0,47.3,20010.0,11.1,18.8,36.6,89.5,378.9,estimado_anual
2000,Las Piedras,34651.0,47.0,21000.0,11.0,19.0,37.0,89.5,387.2,censo_decenal
2001,Las Piedras,35231.0,46.1,21050.0,11.1,19.1,37.2,89.5,393.6,estimado_anual
2002,Las Piedras,35783.0,45.2,21100.0,11.2,19.2,37.4,89.5,399.8,estimado_anual
2003,Las Piedras,36305.0,44.3,21150.0,11.3,19.3,37.6,89.5,405.6,estimado_anual
2004,Las Piedras,36819.0,43.4,21200.0,11.4,19.4,37.8,89.5,411.4,estimado_anual
2005,Las Piedras,37278.0,42.5,21250.0,11.5,19.5,38.0,89.5,416.5,estimado_anual
2006,Las Piedras,37619.0,41.6,21300.0,11.6,19.6,38.2,89.5,420.3,estimado_anual
2007,Las Piedras,37883.0,40.7,21350.0,11.7,19.7,38.4,89.5,423.3,estimado_anual
2008,Las Piedras,38153.0,39.8,21400.0,11.8,19.8,38.6,89.5,426.3,estimado_anual
2009,Las Piedras,38448.0,38.9,21450.0,11.9,19.9,38.8,89.5,429.6,estimado_anual
2010,Las Piedras,38668.0,38.0,21500.0,12.0,20.0,39.0,89.5,432.0,censo_decenal
2011,Las Piedras,38537.0,38.1,21504.3,12.0,20.0,39.0,89.5,430.6,estimado_anual
2012,Las Piedras,38310.0,38.2,21508.6,12.0,20.0,39.0,89.5,428.0,estimado_anual
2013,Las Piedras,38114.0,38.3,21512.9,12.0,20.0,39.0,89.5,425.9,estimado_anual
2014,Las Piedras,37759.0,38.4,21517.2,12.0,20.0,39.0,89.5,421.9,estimado_anual
2015,Las Piedras,37336.0,38.5,21521.5,12.0,20.0,39.0,89.5,417.2,estimado_anual
2016,Las Piedras,36892.0,38.6,21525.8,12.0,20.0,39.0,89.5,412.2,estimado_anual
2017,Las Piedras,36239.0,38.7,21530.1,12.0,20.0,39.0,89.5,404.9,estimado_anual
2018,Las Piedras,34982.0,38.8,21534.4,12.0,20.0,39.0,89.5,390.9,estimado_anual
2019,Las Piedras,35272.0,38.9,21538.7,12.0,20.0,39.0,89.5,394.1,estimado_anual
2020,Las Piedras,35172.0,39.0,21543.0,12.0,20.0,39.0,89.5,393.0,censo_decenal
2021,Las Piedras,35111.0,39.1,21547.3,12.0,20.0,39.0,89.5,392.3,estimado_anual
2022,Las Piedras,34753.0,39.2,21551.6,12.0,20.0,39.0,89.5,388.3,estimado_anual
2023,Las Piedras,34672.0,39.3,21555.9,12.0,20.0,39.0,89.5,387.4,estimado_anual
2024,Las Piedras,34798.0,39.4,21560.2,12.0,20.0,39.0,89.5,388.8,estimado_anual
2025,Las Piedras,34723.0,39.5,21564.5,12.0,20.0,39.0,89.5,388.0,estimado_anual
1950,Loíza,24842.0,,,,,,51.0,487.1,estimado_poblacion
1951,Loíza,25175.0,,,,,,51.0,493.6,estimado_poblacion
1952,Loíza,25515.0,,,,,,51.0,500.3,estimado_poblacion
1953,Loíza,25852.0,,,,,,51.0,506.9,estimado_poblacion
1954,Loíza,26190.0,,,,,,51.0,513.5,estimado_poblacion
1955,Loíza,26528.0,,,,,,51.0,520.2,estimado_poblacion
1956,Loíza,26862.0,,,,,,51.0,526.7,estimado_poblacion
1957,Loíza,27204.0,,,,,,51.0,533.4,estimado_poblacion
1958,Loíza,27539.0,,,,,,51.0,540.0,estimado_poblacion
1959,Loíza,27879.0,,,,,,51.0,546.6,estimado_poblacion
1960,Loíza,28403.0,,,,,,51.0,556.9,estimado_poblacion
1961,Loíza,29495.0,,,,,,51.0,578.3,estimado_poblacion
1962,Loíza,30586.0,,,,,,51.0,599.7,estimado_poblacion
1963,Loíza,31677.0,,,,,,51.0,621.1,estimado_poblacion
1964,Loíza,32774.0,,,,,,51.0,642.6,estimado_poblacion
1965,Loíza,33872.0,,,,,,51.0,664.2,estimado_poblacion
1966,Loíza,34959.0,,,,,,51.0,685.5,estimado_poblacion
1967,Loíza,36053.0,,,,,,51.0,706.9,estimado_poblacion
1968,Loíza,37151.0,,,,,,51.0,728.5,estimado_poblacion
1969,Loíza,38236.0,,,,,,51.0,749.7,estimado_poblacion
1970,Loíza,39401.0,72.0,1800.0,22.0,3.0,27.0,51.0,772.6,censo_decenal
1971,Loíza,40770.0,71.6,2070.0,22.0,3.2,27.3,51.0,799.4,estimado_anual
1972,Loíza,42141.0,71.2,2340.0,22.0,3.4,27.6,51.0,826.3,estimado_anual
1973,Loíza,43507.0,70.8,2610.0,22.0,3.6,27.9,51.0,853.1,estimado_anual
1974,Loíza,44882.0,70.4,2880.0,22.0,3.8,28.2,51.0,880.0,estimado_anual
1975,Loíza,46243.0,70.0,3150.0,22.0,4.0,28.5,51.0,906.7,estimado_anual
1976,Loíza,47613.0,69.6,3420.0,22.0,4.2,28.8,51.0,933.6,estimado_anual
1977,Loíza,48981.0,69.2,3690.0,22.0,4.4,29.1,51.0,960.4,estimado_anual
1978,Loíza,50349.0,68.8,3960.0,22.0,4.6,29.4,51.0,987.2,estimado_anual
1979,Loíza,51721.0,68.4,4230.0,22.0,4.8,29.7,51.0,1014.1,estimado_anual
1980,Loíza,21037.0,68.0,4500.0,22.0,5.0,30.0,51.0,412.5,censo_decenal
1981,Loíza,21738.0,67.6,4850.0,21.8,5.3,30.3,51.0,426.2,estimado_anual
1982,Loíza,22463.0,67.2,5200.0,21.6,5.6,30.6,51.0,440.5,estimado_anual
1983,Loíza,23224.0,66.8,5550.0,21.4,5.9,30.9,51.0,455.4,estimado_anual
1984,Loíza,24016.0,66.4,5900.0,21.2,6.2,31.2,51.0,470.9,estimado_anual
1985,Loíza,24847.0,66.0,6250.0,21.0,6.5,31.5,51.0,487.2,estimado_anual
1986,Loíza,25708.0,65.6,6600.0,20.8,6.8,31.8,51.0,504.1,estimado_anual
1987,Loíza,26614.0,65.2,6950.0,20.6,7.1,32.1,51.0,521.8,estimado_anual
1988,Loíza,27555.0,64.8,7300.0,20.4,7.4,32.4,51.0,540.3,estimado_anual
1989,Loíza,28538.0,64.4,7650.0,20.2,7.7,32.7,51.0,559.6,estimado_anual
1990,Loíza,29368.0,64.0,8000.0,20.0,8.0,33.0,51.0,575.8,censo_decenal
1991,Loíza,29622.0,63.7,8690.0,19.8,8.3,33.3,51.0,580.8,estimado_anual
1992,Loíza,29895.0,63.4,9380.0,19.6,8.6,33.6,51.0,586.2,estimado_anual
1993,Loíza,30179.0,63.1,10070.0,19.4,8.9,33.9,51.0,591.7,estimado_anual
1994,Loíza,30480.0,62.8,10760.0,19.2,9.2,34.2,51.0,597.6,estimado_anual
1995,Loíza,30796.0,62.5,11450.0,19.0,9.5,34.5,51.0,603.8,estimado_anual
1996,Loíza,31129.0,62.2,12140.0,18.8,9.8,34.8,51.0,610.4,estimado_anual
1997,Loíza,31478.0,61.9,12830.0,18.6,10.1,35.1,51.0,617.2,estimado_anual
1998,Loíza,31849.0,61.6,13520.0,18.4,10.4,35.4,51.0,624.5,estimado_anual
1999,Loíza,32235.0,61.3,14210.0,18.2,10.7,35.7,51.0,632.1,estimado_anual
2000,Loíza,32509.0,61.0,14900.0,18.0,11.0,36.0,51.0,637.4,censo_decenal
2001,Loíza,32436.0,58.6,14930.0,18.1,11.2,36.1,51.0,636.0,estimado_anual
2002,Loíza,32311.0,56.2,14960.0,18.2,11.4,36.2,51.0,633.5,estimado_anual
2003,Loíza,32152.0,53.8,14990.0,18.3,11.6,36.3,51.0,630.4,estimado_anual
2004,Loíza,31973.0,51.4,15020.0,18.4,11.8,36.4,51.0,626.9,estimado_anual
2005,Loíza,31757.0,49.0,15050.0,18.5,12.0,36.5,51.0,622.7,estimado_anual
2006,Loíza,31442.0,46.6,15080.0,18.6,12.2,36.6,51.0,616.5,estimado_anual
2007,Loíza,31046.0,44.2,15110.0,18.7,12.4,36.7,51.0,608.7,estimado_anual
2008,Loíza,30679.0,41.8,15140.0,18.8,12.6,36.8,51.0,601.5,estimado_anual
2009,Loíza,30328.0,39.4,15170.0,18.9,12.8,36.9,51.0,594.7,estimado_anual
2010,Loíza,30003.0,37.0,15200.0,19.0,13.0,37.0,51.0,588.3,censo_decenal
2011,Loíza,29456.0,37.1,15211.2,19.0,13.0,37.1,51.0,577.6,estimado_anual
2012,Loíza,28886.0,37.2,15222.4,19.0,13.0,37.2,51.0,566.4,estimado_anual
2013,Loíza,28367.0,37.3,15233.6,19.0,13.0,37.3,51.0,556.2,estimado_anual
2014,Loíza,27697.0,37.4,15244.8,19.0,13.0,37.4,51.0,543.1,estimado_anual
2015,Loíza,26947.0,37.5,15256.0,19.0,13.0,37.5,51.0,528.4,estimado_anual
2016,Loíza,26264.0,37.6,15267.2,19.0,13.0,37.6,51.0,515.0,estimado_anual
2017,Loíza,25441.0,37.7,15278.4,19.0,13.0,37.7,51.0,498.8,estimado_anual
2018,Loíza,24217.0,37.8,15289.6,19.0,13.0,37.8,51.0,474.8,estimado_anual
2019,Loíza,24020.0,37.9,15300.8,19.0,13.0,37.9,51.0,471.0,estimado_anual
2020,Loíza,23599.0,38.0,15312.0,19.0,13.0,38.0,51.0,462.7,censo_decenal
2021,Loíza,23208.0,38.1,15323.2,19.0,13.0,38.1,51.0,455.1,estimado_anual
2022,Loíza,22599.0,38.2,15334.4,19.0,13.0,38.2,51.0,443.1,estimado_anual
2023,Loíza,22213.0,38.3,15345.6,19.0,13.0,38.3,51.0,435.5,estimado_anual
2024,Loíza,21927.0,38.4,15356.8,19.0,13.0,38.4,51.0,429.9,estimado_anual
2025,Loíza,21542.0,38.5,15368.0,19.0,13.0,38.5,51.0,422.4,estimado_anual
1950,Luquillo,9929.0,,,,,,65.8,150.9,estimado_poblacion
1951,Luquillo,9794.0,,,,,,65.8,148.8,estimado_poblacion
1952,Luquillo,9657.0,,,,,,65.8,146.8,estimado_poblacion
1953,Luquillo,9518.0,,,,,,65.8,144.7,estimado_poblacion
1954,Luquillo,9378.0,,,,,,65.8,142.5,estimado_poblacion
1955,Luquillo,9241.0,,,,,,65.8,140.4,estimado_poblacion
1956,Luquillo,9101.0,,,,,,65.8,138.3,estimado_poblacion
1957,Luquillo,8966.0,,,,,,65.8,136.3,estimado_poblacion
1958,Luquillo,8826.0,,,,,,65.8,134.1,estimado_poblacion
1959,Luquillo,8684.0,,,,,,65.8,132.0,estimado_poblacion
1960,Luquillo,8628.0,,,,,,65.8,131.1,estimado_poblacion
1961,Luquillo,8806.0,,,,,,65.8,133.8,estimado_poblacion
1962,Luquillo,8986.0,,,,,,65.8,136.6,estimado_poblacion
1963,Luquillo,9166.0,,,,,,65.8,139.3,estimado_poblacion
1964,Luquillo,9351.0,,,,,,65.8,142.1,estimado_poblacion
1965,Luquillo,9533.0,,,,,,65.8,144.9,estimado_poblacion
1966,Luquillo,9710.0,,,,,,65.8,147.6,estimado_poblacion
1967,Luquillo,9891.0,,,,,,65.8,150.3,estimado_poblacion
1968,Luquillo,10072.0,,,,,,65.8,153.1,estimado_poblacion
1969,Luquillo,10254.0,,,,,,65.8,155.8,estimado_poblacion
1970,Luquillo,10505.0,60.0,2500.0,16.0,7.0,29.0,65.8,159.7,censo_decenal
1971,Luquillo,10950.0,59.4,2870.0,16.0,7.6,29.4,65.8,166.4,estimado_anual
1972,Luquillo,11404.0,58.8,3240.0,16.0,8.2,29.8,65.8,173.3,estimado_anual
1973,Luquillo,11854.0,58.2,3610.0,16.0,8.8,30.2,65.8,180.2,estimado_anual
1974,Luquillo,12301.0,57.6,3980.0,16.0,9.4,30.6,65.8,186.9,estimado_anual
1975,Luquillo,12755.0,57.0,4350.0,16.0,10.0,31.0,65.8,193.8,estimado_anual
1976,Luquillo,13203.0,56.4,4720.0,16.0,10.6,31.4,65.8,200.7,estimado_anual
1977,Luquillo,13658.0,55.8,5090.0,16.0,11.2,31.8,65.8,207.6,estimado_anual
1978,Luquillo,14105.0,55.2,5460.0,16.0,11.8,32.2,65.8,214.4,estimado_anual
1979,Luquillo,14554.0,54.6,5830.0,16.0,12.4,32.6,65.8,221.2,estimado_anual
1980,Luquillo,14962.0,54.0,6200.0,16.0,13.0,33.0,65.8,227.4,censo_decenal
1981,Luquillo,15238.0,53.6,6640.0,15.8,13.4,33.3,65.8,231.6,estimado_anual
1982,Luquillo,15521.0,53.2,7080.0,15.6,13.8,33.6,65.8,235.9,estimado_anual
1983,Luquillo,15817.0,52.8,7520.0,15.4,14.2,33.9,65.8,240.4,estimado_anual
1984,Luquillo,16122.0,52.4,7960.0,15.2,14.6,34.2,65.8,245.0,estimado_anual
1985,Luquillo,16438.0,52.0,8400.0,15.0,15.0,34.5,65.8,249.8,estimado_anual
1986,Luquillo,16766.0,51.6,8840.0,14.8,15.4,34.8,65.8,254.8,estimado_anual
1987,Luquillo,17104.0,51.2,9280.0,14.6,15.8,35.1,65.8,259.9,estimado_anual
1988,Luquillo,17455.0,50.8,9720.0,14.4,16.2,35.4,65.8,265.3,estimado_anual
1989,Luquillo,17819.0,50.4,10160.0,14.2,16.6,35.7,65.8,270.8,estimado_anual
1990,Luquillo,18135.0,50.0,10600.0,14.0,17.0,36.0,65.8,275.6,censo_decenal
1991,Luquillo,18282.0,49.7,11500.0,13.8,17.4,36.4,65.8,277.8,estimado_anual
1992,Luquillo,18432.0,49.4,12400.0,13.6,17.8,36.8,65.8,280.1,estimado_anual
1993,Luquillo,18587.0,49.1,13300.0,13.4,18.2,37.2,65.8,282.5,estimado_anual
1994,Luquillo,18748.0,48.8,14200.0,13.2,18.6,37.6,65.8,284.9,estimado_anual
1995,Luquillo,18920.0,48.5,15100.0,13.0,19.0,38.0,65.8,287.5,estimado_anual
1996,Luquillo,19095.0,48.2,16000.0,12.8,19.4,38.4,65.8,290.2,estimado_anual
1997,Luquillo,19279.0,47.9,16900.0,12.6,19.8,38.8,65.8,293.0,estimado_anual
1998,Luquillo,19468.0,47.6,17800.0,12.4,20.2,39.2,65.8,295.9,estimado_anual
1999,Luquillo,19665.0,47.3,18700.0,12.2,20.6,39.6,65.8,298.9,estimado_anual
2000,Luquillo,19836.0,47.0,19600.0,12.0,21.0,40.0,65.8,301.5,censo_decenal
2001,Luquillo,19968.0,46.4,19640.0,12.0,21.2,40.1,65.8,303.5,estimado_anual
2002,Luquillo,20055.0,45.8,19680.0,12.0,21.4,40.2,65.8,304.8,estimado_anual
2003,Luquillo,20128.0,45.2,19720.0,12.0,21.6,40.3,65.8,305.9,estimado_anual
2004,Luquillo,20211.0,44.6,19760.0,12.0,21.8,40.4,65.8,307.2,estimado_anual
2005,Luquillo,20233.0,44.0,19800.0,12.0,22.0,40.5,65.8,307.5,estimado_anual
2006,Luquillo,20216.0,43.4,19840.0,12.0,22.2,40.6,65.8,307.2,estimado_anual
2007,Luquillo,20180.0,42.8,19880.0,12.0,22.4,40.7,65.8,306.7,estimado_anual
2008,Luquillo,20129.0,42.2,19920.0,12.0,22.6,40.8,65.8,305.9,estimado_anual
2009,Luquillo,20090.0,41.6,19960.0,12.0,22.8,40.9,65.8,305.3,estimado_anual
2010,Luquillo,20061.0,41.0,20000.0,12.0,23.0,41.0,65.8,304.9,censo_decenal
2011,Luquillo,19939.0,41.2,20012.3,12.1,23.1,41.2,65.8,303.0,estimado_anual
2012,Luquillo,19789.0,41.4,20024.6,12.2,23.2,41.4,65.8,300.7,estimado_anual
2013,Luquillo,19610.0,41.6,20036.9,12.3,23.3,41.6,65.8,298.0,estimado_anual
2014,Luquillo,19391.0,41.8,20049.2,12.4,23.4,41.8,65.8,294.7,estimado_anual
2015,Luquillo,19089.0,42.0,20061.5,12.5,23.5,42.0,65.8,290.1,estimado_anual
2016,Luquillo,18788.0,42.2,20073.8,12.6,23.6,42.2,65.8,285.5,estimado_anual
2017,Luquillo,18432.0,42.4,20086.1,12.7,23.7,42.4,65.8,280.1,estimado_anual
2018,Luquillo,17788.0,42.6,20098.4,12.8,23.8,42.6,65.8,270.3,estimado_anual
2019,Luquillo,17869.0,42.8,20110.7,12.9,23.9,42.8,65.8,271.6,estimado_anual
2020,Luquillo,17755.0,43.0,20123.0,13.0,24.0,43.0,65.8,269.8,censo_decenal
2021,Luquillo,17651.0,43.2,20135.3,13.1,24.1,43.2,65.8,268.3,estimado_anual
2022,Luquillo,17388.0,43.4,20147.6,13.2,24.2,43.4,65.8,264.3,estimado_anual
2023,Luquillo,17306.0,43.6,20159.9,13.3,24.3,43.6,65.8,263.0,estimado_anual
2024,Luquillo,17281.0,43.8,20172.2,13.4,24.4,43.8,65.8,262.6,estimado_anual
2025,Luquillo,17190.0,44.0,20184.5,13.5,24.5,44.0,65.8,261.2,estimado_anual
1950,Manatí,30421.0,,,,,,119.5,254.6,estimado_poblacion
1951,Manatí,30314.0,,,,,,119.5,253.7,estimado_poblacion
1952,Manatí,30201.0,,,,,,119.5,252.7,estimado_poblacion
1953,Manatí,30093.0,,,,,,119.5,251.8,estimado_poblacion
1954,Manatí,29981.0,,,,,,119.5,250.9,estimado_poblacion
1955,Manatí,29878.0,,,,,,119.5,250.0,estimado_poblacion
1956,Manatí,29767.0,,,,,,119.5,249.1,estimado_poblacion
1957,Manatí,29654.0,,,,,,119.5,248.2,estimado_poblacion
1958,Manatí,29545.0,,,,,,119.5,247.2,estimado_poblacion
1959,Manatí,29436.0,,,,,,119.5,246.3,estimado_poblacion
1960,Manatí,29385.0,,,,,,119.5,245.9,estimado_poblacion
1961,Manatí,29505.0,,,,,,119.5,246.9,estimado_poblacion
1962,Manatí,29626.0,,,,,,119.5,247.9,estimado_poblacion
1963,Manatí,29744.0,,,,,,119.5,248.9,estimado_poblacion
1964,Manatí,29867.0,,,,,,119.5,249.9,estimado_poblacion
1965,Manatí,29985.0,,,,,,119.5,250.9,estimado_poblacion
1966,Manatí,30108.0,,,,,,119.5,251.9,estimado_poblacion
1967,Manatí,30225.0,,,,,,119.5,252.9,estimado_poblacion
1968,Manatí,30349.0,,,,,,119.5,254.0,estimado_poblacion
1969,Manatí,30469.0,,,,,,119.5,255.0,estimado_poblacion
1970,Manatí,30710.0,66.0,2100.0,18.0,5.0,29.0,119.5,257.0,censo_decenal
1971,Manatí,31306.0,65.5,2410.0,18.0,5.4,29.3,119.5,262.0,estimado_anual
1972,Manatí,31910.0,65.0,2720.0,18.0,5.8,29.6,119.5,267.0,estimado_anual
1973,Manatí,32511.0,64.5,3030.0,18.0,6.2,29.9,119.5,272.1,estimado_anual
1974,Manatí,33109.0,64.0,3340.0,18.0,6.6,30.2,119.5,277.1,estimado_anual
1975,Manatí,33710.0,63.5,3650.0,18.0,7.0,30.5,119.5,282.1,estimado_anual
1976,Manatí,34308.0,63.0,3960.0,18.0,7.4,30.8,119.5,287.1,estimado_anual
1977,Manatí,34911.0,62.5,4270.0,18.0,7.8,31.1,119.5,292.1,estimado_anual
1978,Manatí,35508.0,62.0,4580.0,18.0,8.2,31.4,119.5,297.1,estimado_anual
1979,Manatí,36111.0,61.5,4890.0,18.0,8.6,31.7,119.5,302.2,estimado_anual
1980,Manatí,36606.0,61.0,5200.0,18.0,9.0,32.0,119.5,306.3,censo_decenal
1981,Manatí,36783.0,60.6,5610.0,17.8,9.3,32.4,119.5,307.8,estimado_anual
1982,Manatí,36968.0,60.2,6020.0,17.6,9.6,32.8,119.5,309.4,estimado_anual
1983,Manatí,37165.0,59.8,6430.0,17.4,9.9,33.2,119.5,311.0,estimado_anual
1984,Manatí,37368.0,59.4,6840.0,17.2,10.2,33.6,119.5,312.7,estimado_anual
1985,Manatí,37578.0,59.0,7250.0,17.0,10.5,34.0,119.5,314.5,estimado_anual
1986,Manatí,37797.0,58.6,7660.0,16.8,10.8,34.4,119.5,316.3,estimado_anual
1987,Manatí,38022.0,58.2,8070.0,16.6,11.1,34.8,119.5,318.2,estimado_anual
1988,Manatí,38257.0,57.8,8480.0,16.4,11.4,35.2,119.5,320.1,estimado_anual
1989,Manatí,38502.0,57.4,8890.0,16.2,11.7,35.6,119.5,322.2,estimado_anual
1990,Manatí,38842.0,57.0,9300.0,16.0,12.0,36.0,119.5,325.0,censo_decenal
1991,Manatí,39444.0,56.7,10110.0,15.7,12.4,36.4,119.5,330.1,estimado_anual
1992,Manatí,40065.0,56.4,10920.0,15.4,12.8,36.8,119.5,335.3,estimado_anual
1993,Manatí,40698.0,56.1,11730.0,15.1,13.2,37.2,119.5,340.6,estimado_anual
1994,Manatí,41348.0,55.8,12540.0,14.8,13.6,37.6,119.5,346.0,estimado_anual
1995,Manatí,42014.0,55.5,13350.0,14.5,14.0,38.0,119.5,351.6,estimado_anual
1996,Manatí,42695.0,55.2,14160.0,14.2,14.4,38.4,119.5,357.3,estimado_anual
1997,Manatí,43396.0,54.9,14970.0,13.9,14.8,38.8,119.5,363.1,estimado_anual
1998,Manatí,44113.0,54.6,15780.0,13.6,15.2,39.2,119.5,369.1,estimado_anual
1999,Manatí,44844.0,54.3,16590.0,13.3,15.6,39.6,119.5,375.3,estimado_anual
2000,Manatí,45523.0,54.0,17400.0,13.0,16.0,40.0,119.5,380.9,censo_decenal
2001,Manatí,45585.0,52.7,17440.0,13.1,16.2,40.1,119.5,381.5,estimado_anual
2002,Manatí,45610.0,51.4,17480.0,13.2,16.4,40.2,119.5,381.7,estimado_anual
2003,Manatí,45597.0,50.1,17520.0,13.3,16.6,40.3,119.5,381.6,estimado_anual
2004,Manatí,45567.0,48.8,17560.0,13.4,16.8,40.4,119.5,381.3,estimado_anual
2005,Manatí,45479.0,47.5,17600.0,13.5,17.0,40.5,119.5,380.6,estimado_anual
2006,Manatí,45239.0,46.2,17640.0,13.6,17.2,40.6,119.5,378.6,estimado_anual
2007,Manatí,44917.0,44.9,17680.0,13.7,17.4,40.7,119.5,375.9,estimado_anual
